Layer name;Wed_Mar_24_02_11_55_2004---Sat_Apr_24_00_30_38_2004;Wed_Mar_24_02_11_55_2004---Sat_Apr_24_00_30_38_2004;Wed_Mar_24_02_11_55_2004---Sat_Apr_24_00_30_38_2004;Sat_Apr_24_00_57_38_2004---Mon_May_24_21_44_12_2004;Sat_Apr_24_00_57_38_2004---Mon_May_24_21_44_12_2004;Sat_Apr_24_00_57_38_2004---Mon_May_24_21_44_12_2004;Mon_May_24_21_48_09_2004---Thu_Jun_24_18_43_14_2004;Mon_May_24_21_48_09_2004---Thu_Jun_24_18_43_14_2004;Mon_May_24_21_48_09_2004---Thu_Jun_24_18_43_14_2004;Thu_Jun_24_21_25_43_2004---Sun_Jul_25_15_52_25_2004;Thu_Jun_24_21_25_43_2004---Sun_Jul_25_15_52_25_2004;Thu_Jun_24_21_25_43_2004---Sun_Jul_25_15_52_25_2004;Sun_Jul_25_16_22_15_2004---Wed_Aug_25_13_23_15_2004;Sun_Jul_25_16_22_15_2004---Wed_Aug_25_13_23_15_2004;Sun_Jul_25_16_22_15_2004---Wed_Aug_25_13_23_15_2004;Wed_Aug_25_15_03_21_2004---Sat_Sep_25_10_18_52_2004;Wed_Aug_25_15_03_21_2004---Sat_Sep_25_10_18_52_2004;Wed_Aug_25_15_03_21_2004---Sat_Sep_25_10_18_52_2004;Sat_Sep_25_16_29_27_2004---Tue_Oct_26_07_52_22_2004;Sat_Sep_25_16_29_27_2004---Tue_Oct_26_07_52_22_2004;Sat_Sep_25_16_29_27_2004---Tue_Oct_26_07_52_22_2004
560;0.0;0.0;0.0;5.0;5.0;0.833;1.0;1.0;0.167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
574;0.0;0.0;0.0;5.0;5.0;0.833;1.0;1.0;0.167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
575;0.0;0.0;0.0;12.0;12.0;0.923;1.0;1.0;0.077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
576;0.0;0.0;0.0;26.0;26.0;0.963;1.0;1.0;0.037;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
577;0.0;0.0;0.0;19.0;19.0;0.95;1.0;1.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
578;0.0;0.0;0.0;2.0;2.0;0.667;1.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
579;0.0;0.0;0.0;2.0;2.0;0.667;1.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
580;0.0;0.0;0.0;16.0;16.0;0.941;1.0;1.0;0.059;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
581;0.0;0.0;0.0;15.0;15.0;0.938;1.0;1.0;0.062;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
582;0.0;0.0;0.0;2.0;2.0;0.5;2.0;2.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
583;0.0;0.0;0.0;30.0;28.0;0.549;23.0;21.0;0.412;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
584;0.0;0.0;0.0;132.0;132.0;0.978;3.0;3.0;0.022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
585;0.0;0.0;0.0;30.0;30.0;0.938;2.0;2.0;0.062;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
586;0.0;0.0;0.0;42.0;42.0;0.977;1.0;1.0;0.023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
587;0.0;0.0;0.0;4.0;4.0;0.8;1.0;1.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
588;0.0;0.0;0.0;9.0;8.0;0.889;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
589;0.0;0.0;0.0;2.0;2.0;0.5;2.0;2.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
590;0.0;0.0;0.0;2.0;2.0;0.667;1.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
591;0.0;0.0;0.0;4.0;4.0;0.444;5.0;5.0;0.556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
592;0.0;0.0;0.0;1.0;1.0;0.143;6.0;6.0;0.857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
593;0.0;0.0;0.0;1.0;1.0;0.083;11.0;11.0;0.917;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
594;0.0;0.0;0.0;15.0;14.0;0.778;4.0;3.0;0.167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
595;0.0;0.0;0.0;16.0;16.0;0.889;2.0;2.0;0.111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
596;0.0;0.0;0.0;11.0;11.0;0.846;2.0;2.0;0.154;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
597;0.0;0.0;0.0;21.0;21.0;0.84;4.0;4.0;0.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
598;0.0;0.0;0.0;3.0;3.0;0.3;7.0;7.0;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
599;0.0;0.0;0.0;10.0;10.0;0.833;2.0;2.0;0.167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
600;0.0;0.0;0.0;3.0;3.0;0.273;8.0;8.0;0.727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
601;0.0;0.0;0.0;2.0;2.0;0.2;8.0;8.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
602;0.0;0.0;0.0;6.0;6.0;0.667;3.0;3.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
603;0.0;0.0;0.0;7.0;7.0;0.778;2.0;2.0;0.222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
604;0.0;0.0;0.0;3.0;3.0;0.214;11.0;11.0;0.786;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
605;0.0;0.0;0.0;8.0;8.0;0.727;3.0;3.0;0.273;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
606;0.0;0.0;0.0;9.0;9.0;0.75;3.0;3.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
607;0.0;0.0;0.0;5.0;5.0;0.833;1.0;1.0;0.167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
608;0.0;0.0;0.0;4.0;4.0;0.286;10.0;10.0;0.714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
609;0.0;0.0;0.0;3.0;3.0;0.5;3.0;3.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
610;0.0;0.0;0.0;2.0;1.0;0.167;5.0;4.0;0.667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
611;0.0;0.0;0.0;2.0;2.0;0.4;3.0;3.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
612;0.0;0.0;0.0;15.0;15.0;0.882;2.0;2.0;0.118;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
613;0.0;0.0;0.0;9.0;9.0;0.45;11.0;11.0;0.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
614;0.0;0.0;0.0;1.0;1.0;0.2;4.0;4.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
616;0.0;0.0;0.0;3.0;3.0;0.75;1.0;1.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
617;0.0;0.0;0.0;2.0;1.0;0.2;4.0;3.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
618;0.0;0.0;0.0;5.0;5.0;0.625;3.0;3.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
619;0.0;0.0;0.0;10.0;9.0;0.643;5.0;4.0;0.286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
620;0.0;0.0;0.0;44.0;43.0;0.935;3.0;2.0;0.043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
621;0.0;0.0;0.0;6.0;6.0;0.667;3.0;3.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
622;0.0;0.0;0.0;14.0;14.0;0.583;10.0;10.0;0.417;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
623;0.0;0.0;0.0;41.0;40.0;0.976;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
624;0.0;0.0;0.0;2.0;2.0;0.667;1.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
625;0.0;0.0;0.0;8.0;8.0;0.533;7.0;7.0;0.467;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
626;0.0;0.0;0.0;20.0;20.0;0.833;4.0;4.0;0.167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
627;0.0;0.0;0.0;25.0;25.0;0.926;2.0;2.0;0.074;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
628;0.0;0.0;0.0;2.0;2.0;0.667;1.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
629;0.0;0.0;0.0;1.0;1.0;0.333;2.0;2.0;0.667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
630;0.0;0.0;0.0;12.0;12.0;0.923;1.0;1.0;0.077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
631;0.0;0.0;0.0;4.0;4.0;0.8;1.0;1.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
632;0.0;0.0;0.0;35.0;35.0;0.921;3.0;3.0;0.079;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
633;0.0;0.0;0.0;5.0;4.0;0.667;2.0;1.0;0.167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
634;0.0;0.0;0.0;2.0;1.0;0.1;9.0;8.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
635;0.0;0.0;0.0;17.0;16.0;0.889;2.0;1.0;0.056;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
636;0.0;0.0;0.0;6.0;5.0;0.625;3.0;2.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
637;0.0;0.0;0.0;27.0;27.0;0.931;2.0;2.0;0.069;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
638;0.0;0.0;0.0;6.0;6.0;0.857;1.0;1.0;0.143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
639;0.0;0.0;0.0;33.0;32.0;0.914;3.0;2.0;0.057;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
640;0.0;0.0;0.0;68.0;67.0;0.905;7.0;6.0;0.081;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
641;0.0;0.0;0.0;3.0;2.0;0.5;2.0;1.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
642;0.0;0.0;0.0;3.0;2.0;0.667;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
644;0.0;0.0;0.0;10.0;9.0;0.818;2.0;1.0;0.091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
645;0.0;0.0;0.0;5.0;5.0;0.625;3.0;3.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
646;0.0;0.0;0.0;15.0;14.0;0.875;2.0;1.0;0.062;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
647;0.0;0.0;0.0;8.0;8.0;0.889;1.0;1.0;0.111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
648;0.0;0.0;0.0;6.0;6.0;0.6;4.0;4.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
649;0.0;0.0;0.0;7.0;7.0;0.7;3.0;3.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
650;0.0;0.0;0.0;20.0;19.0;0.633;11.0;10.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
651;0.0;0.0;0.0;8.0;8.0;0.889;1.0;1.0;0.111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
652;0.0;0.0;0.0;41.0;41.0;0.976;1.0;1.0;0.024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
653;0.0;0.0;0.0;5.0;5.0;0.714;2.0;2.0;0.286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
654;0.0;0.0;0.0;19.0;18.0;0.9;2.0;1.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
655;0.0;0.0;0.0;6.0;6.0;0.5;6.0;6.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
656;0.0;0.0;0.0;2.0;2.0;0.5;2.0;2.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
657;0.0;0.0;0.0;11.0;11.0;0.917;1.0;1.0;0.083;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
658;0.0;0.0;0.0;8.0;7.0;0.292;17.0;16.0;0.667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
659;0.0;0.0;0.0;13.0;13.0;0.929;1.0;1.0;0.071;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
660;0.0;0.0;0.0;6.0;6.0;0.857;1.0;1.0;0.143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
662;0.0;0.0;0.0;1.0;1.0;0.071;13.0;13.0;0.929;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
663;0.0;0.0;0.0;2.0;2.0;0.667;1.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
664;0.0;0.0;0.0;16.0;16.0;0.842;3.0;3.0;0.158;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
665;0.0;0.0;0.0;2.0;2.0;0.286;5.0;5.0;0.714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
666;0.0;0.0;0.0;13.0;13.0;0.867;2.0;2.0;0.133;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
668;0.0;0.0;0.0;17.0;16.0;0.889;2.0;1.0;0.056;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
669;0.0;0.0;0.0;21.0;21.0;0.875;3.0;3.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
680;0.0;0.0;0.0;15.0;14.0;0.737;5.0;4.0;0.211;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
681;0.0;0.0;0.0;2.0;1.0;0.125;7.0;6.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
682;0.0;0.0;0.0;5.0;5.0;0.417;7.0;7.0;0.583;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
683;0.0;0.0;0.0;7.0;7.0;0.778;2.0;2.0;0.222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
684;0.0;0.0;0.0;2.0;1.0;0.125;7.0;6.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
685;0.0;0.0;0.0;3.0;2.0;0.5;2.0;1.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
686;0.0;0.0;0.0;2.0;1.0;0.25;3.0;2.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
690;0.0;0.0;0.0;25.0;23.0;0.767;7.0;5.0;0.167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
692;0.0;0.0;0.0;4.0;3.0;0.167;15.0;14.0;0.778;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
693;0.0;0.0;0.0;17.0;17.0;0.739;6.0;6.0;0.261;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
694;0.0;0.0;0.0;48.0;47.0;0.959;2.0;1.0;0.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
695;0.0;0.0;0.0;6.0;5.0;0.455;6.0;5.0;0.455;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
696;0.0;0.0;0.0;22.0;22.0;0.846;4.0;4.0;0.154;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
697;0.0;0.0;0.0;3.0;3.0;0.6;2.0;2.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
698;0.0;0.0;0.0;4.0;3.0;0.6;2.0;1.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
699;0.0;0.0;0.0;10.0;10.0;0.833;2.0;2.0;0.167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
700;0.0;0.0;0.0;2.0;2.0;0.667;1.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
701;0.0;0.0;0.0;24.0;24.0;0.8;6.0;6.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
702;0.0;0.0;0.0;12.0;12.0;0.667;6.0;6.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
703;0.0;0.0;0.0;3.0;3.0;0.75;1.0;1.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
704;0.0;0.0;0.0;3.0;3.0;0.6;2.0;2.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
705;0.0;0.0;0.0;44.0;44.0;0.957;2.0;2.0;0.043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
706;0.0;0.0;0.0;2.0;2.0;0.4;3.0;3.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
708;0.0;0.0;0.0;4.0;3.0;0.6;2.0;1.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
709;0.0;0.0;0.0;43.0;43.0;0.935;3.0;3.0;0.065;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
710;0.0;0.0;0.0;9.0;8.0;0.533;7.0;6.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
711;0.0;0.0;0.0;5.0;5.0;0.714;2.0;2.0;0.286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
712;0.0;0.0;0.0;2.0;2.0;0.5;2.0;2.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
713;0.0;0.0;0.0;3.0;3.0;0.75;1.0;1.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
714;0.0;0.0;0.0;2.0;1.0;0.062;15.0;14.0;0.875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
715;0.0;0.0;0.0;2.0;2.0;0.286;5.0;5.0;0.714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
716;0.0;0.0;0.0;2.0;1.0;0.083;11.0;10.0;0.833;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
717;0.0;0.0;0.0;8.0;8.0;0.727;3.0;3.0;0.273;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
718;0.0;0.0;0.0;15.0;14.0;0.424;19.0;18.0;0.545;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
719;0.0;0.0;0.0;6.0;5.0;0.625;3.0;2.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
720;0.0;0.0;0.0;31.0;30.0;0.769;9.0;8.0;0.205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
721;0.0;0.0;0.0;5.0;5.0;0.455;6.0;6.0;0.545;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
722;0.0;0.0;0.0;8.0;8.0;0.889;1.0;1.0;0.111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
723;0.0;0.0;0.0;6.0;6.0;0.857;1.0;1.0;0.143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
724;0.0;0.0;0.0;27.0;27.0;0.931;2.0;2.0;0.069;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
725;0.0;0.0;0.0;3.0;3.0;0.429;4.0;4.0;0.571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
726;0.0;0.0;0.0;9.0;9.0;0.9;1.0;1.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
727;0.0;0.0;0.0;2.0;2.0;0.4;3.0;3.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
728;0.0;0.0;0.0;2.0;2.0;0.25;6.0;6.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
729;0.0;0.0;0.0;28.0;27.0;0.931;2.0;1.0;0.034;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
731;0.0;0.0;0.0;75.0;74.0;0.925;6.0;5.0;0.062;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
732;0.0;0.0;0.0;3.0;3.0;0.75;1.0;1.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
733;0.0;0.0;0.0;3.0;2.0;0.4;3.0;2.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
734;0.0;0.0;0.0;7.0;7.0;0.875;1.0;1.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
735;0.0;0.0;0.0;4.0;4.0;0.8;1.0;1.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
736;0.0;0.0;0.0;6.0;5.0;0.625;3.0;2.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
737;0.0;0.0;0.0;2.0;2.0;0.5;2.0;2.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
738;0.0;0.0;0.0;12.0;11.0;0.524;10.0;9.0;0.429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
740;0.0;0.0;0.0;22.0;21.0;0.955;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
741;0.0;0.0;0.0;2.0;2.0;0.667;1.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
742;0.0;0.0;0.0;6.0;5.0;0.238;16.0;15.0;0.714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
743;0.0;0.0;0.0;2.0;2.0;0.667;1.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
744;0.0;0.0;0.0;6.0;6.0;0.6;4.0;4.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
745;0.0;0.0;0.0;8.0;7.0;0.538;6.0;5.0;0.385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
746;0.0;0.0;0.0;2.0;2.0;0.5;2.0;2.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
